[-1, -2, 1, 0, -1, -6, -17, -7]
[-3, 3, -4, 0, -2, 0, 5, -3]
[-4, -14, -1, 0, 1, 3, 3, 0]
[-2, -2, -2, -1, -2, 0, 4, -1]
[-2, -11, -6, -4, -2, -4, -10, -3]
[-6, 3, 4, -3, -1, -6, -23, -6]
[3, -11, -4, -2, -6, -18, -24, -17]
[-2, 5, 4, 2, 5, 24, 36, 13]
[12, -2, -6, -4, -3, 0, 18, 4]
[7, -18, -4, 1, 1, 4, -5, 2]
[-9, 1, -3, -1, -2, -3, -23, -2]
[-1, -6, -4, -1, -3, -12, -26, -6]
[-5, -2, 2, 0, 0, -1, -8, -6]
[-1, 2, -4, -2, -3, -5, 1, -1]
[0, -2, 1, -1, -2, 1, 2, 2]
[-2, 4, -3, 0, -1, -2, 2, -3]
[3, -3, 3, 0, -1, 2, 2, 3]
[-4, 4, 2, 0, -2, -1, -1, 0]
[5, -1, -3, 0, 1, 6, 15, 6]
[1, -1, -9, -3, -1, -2, 4, 2]
[-3, 2, 11, -1, -2, -6, -11, -4]
[-2, 7, 1, 1, 0, 2, 6, -2]
[5, -12, 4, 2, 2, 4, 14, 4]
[-7, 1, -4, -1, -4, -5, -24, -4]
[6, 0, -1, -2, -2, -10, -13, -7]
[9, -4, -2, 1, 2, 19, 43, 10]
[-3, 5, -7, -4, -2, -2, -7, -4]
[-1, -5, -3, 0, -2, -1, 5, -1]
[-16, -12, -3, 2, -1, -1, -11, -7]
[6, 6, 0, -1, 2, -4, -5, -4]
[2, 6, 1, 1, 2, 7, 30, 6]
[-2, -12, 1, -3, -1, -2, -1, -1]
[-4, 6, -2, -1, -2, -1, -12, 3]
[-2, -7, -2, -1, -4, -6, -8, -1]
[-6, -6, -4, -3, -5, -6, -26, -3]
[-1, -6, -3, -1, 0, 0, 6, -2]
[0, -30, -3, 2, -2, 0, -4, 3]
[2, 18, 3, 3, 4, 10, 28, 9]
[3, 4, 1, -2, -1, -3, -2, 0]
[-6, 3, 4, -1, -3, -4, -10, -9]
[-4, -7, -8, -4, -4, -3, -17, 0]
[3, -2, -2, -2, -1, 0, 17, -1]
[-5, 2, 1, 0, 0, -1, 7, -1]
[6, 20, -3, 2, -1, 1, 3, 17]
[-5, 3, 2, 0, -2, -5, -10, -14]
[-4, 0, 7, 2, 1, -6, -12, -6]
[17, 2, -4, 1, 0, 6, 4, 7]
[2, -5, -3, -3, -4, -8, -29, -5]
[6, 6, -2, 2, 4, 16, 91, 14]
[-13, -8, -7, -2, -6, -4, -9, -8]
[-8, -21, -5, -2, -3, -7, -11, -6]
[1, 2, 0, 0, -1, 1, -9, -3]
[10, 8, -1, -3, -3, -8, -18, 0]
[8, 3, 2, 0, 0, 5, 1, 11]
[-4, 0, -1, -1, -2, 1, 2, -4]
[-3, -23, 1, 2, -3, -1, 1, -2]
[9, 0, -5, -1, -1, 0, -4, 0]
[-9, -1, -4, -3, -2, -8, -18, 2]
[-2, -5, -1, -2, -4, -5, -17, -5]
[-1, 3, 11, 1, 2, 3, 31, 2]
[2, 0, -5, -4, -1, 1, -8, -2]
[-2, -13, -6, 1, 0, -5, 2, 6]
[-9, 4, 0, 1, 1, 4, 6, -3]
[8, -12, -1, 1, -1, -3, -3, 0]
[-11, -8, -3, -2, -3, -1, -3, 0]
[5, 16, 3, -1, -1, -3, -12, -8]
[-5, -2, -5, -2, 0, 1, 5, 5]
[5, -17, -9, -3, -3, -1, -1, 1]
[-10, 25, 8, 1, -1, 0, -3, -1]
[21, 1, 3, 2, 1, 3, 8, 4]
[-10, 8, -1, -1, -2, -8, -3, -3]
[0, 0, -1, 2, 2, 7, 3, 1]
[-6, -1, -2, -4, 0, 0, -15, 0]
[10, 4, -1, -3, -4, -1, -3, -6]
[-8, 2, -1, 1, 0, -1, -4, 2]
[2, 5, 0, -1, 1, 4, 26, -4]
[-8, -11, 0, -2, -2, -6, -33, -8]
[-10, -6, -7, -1, -1, 0, 5, -6]
[20, 9, 9, 1, -2, -4, -20, -3]
[-7, -9, -4, -2, -4, -2, 13, -6]
[11, 27, -8, 1, 1, 2, 10, 4]
[-7, -1, -22, -8, -3, -4, -10, -1]
[-20, -21, 16, 5, 2, 4, 12, 1]
[17, 4, 39, 0, -1, -2, -11, -2]
[-1, -15, -21, -2, -3, -2, 7, 2]
[6, -10, -3, 1, 1, -2, -13, -3]
[9, 16, 46, 1, -1, 2, 1, -8]
[26, 13, -1, 0, 2, 2, 9, 17]
[0, -13, -8, -1, 0, -2, -2, -2]
[-25, -7, -9, 1, 0, 0, -3, -3]
[-19, -1, -17, -2, -1, 0, -12, -10]
[-20, -7, -23, -4, -4, -2, -6, -11]
[17, 2, 26, 2, 2, 2, 19, 2]
[1, -13, -13, 0, -3, -5, -34, 12]
[13, 29, 35, 4, 2, 7, 22, 6]
[-15, -8, -20, -3, -2, -3, -6, -1]
[9, 4, -7, -2, -3, -1, -5, 2]
[-13, -21, 6, -4, -4, -2, 5, -6]
[20, -14, -19, -5, -3, -10, -46, -4]
[-12, 15, -7, 0, 3, 7, 48, 12]
[-11, -24, 2, -2, -3, 0, -2, -10]
[-2, 0, 13, 1, -1, -3, -9, -2]
[2, -8, -25, -2, -2, -2, 3, 7]
[2, 17, 5, -1, -1, -4, -16, -12]
[-4, -16, -6, 0, 1, 3, 4, 2]
[-6, -9, 23, 0, -1, -4, -4, -7]
[-8, 18, -25, -3, -1, 2, 19, -2]
[5, -18, 10, 2, -2, -3, -17, 1]
[10, -1, -8, 1, -1, -3, 1, 5]
[-7, -10, 11, 0, 0, -2, -21, -10]
[-15, 5, -4, -2, -1, 0, 34, 2]
[17, -8, -1, 2, -1, 0, -11, 2]
[16, 39, 2, 0, -2, -5, -13, -7]
[1, 4, -9, 0, -2, 4, 35, -1]
[-18, -20, -13, -3, -1, 1, 10, -3]
[-29, -15, -4, 0, -1, -3, -21, -13]
[-15, -9, -6, -4, -5, -13, -1, -3]
[-5, 18, 5, 0, 0, -3, 19, -11]
[12, 11, 8, 5, 5, 11, 20, 25]
[32, 6, -10, -1, 2, 10, -28, -4]
[30, -8, -1, -2, 1, -3, -8, 22]
[-89, -29, -9, -10, -14, -35, -23, -42]
[9, -59, -14, -30, -16, -11, 4, -53]
[28, 53, 23, 33, 7, 22, 0, 78]
[106, 113, 23, 37, 32, 39, 16, 108]
[-67, -62, 0, -32, -3, 13, 99, -34]
[-49, -80, -10, 15, -6, -18, -24, -42]
[-99, -100, -11, -36, -25, -67, -37, -90]
[-56, -38, 10, 17, -28, -27, -65, -89]
[126, -121, 85, 45, 28, 36, 34, -116]
[-122, -47, -82, -14, -10, 29, -7, -35]
[22, -19, 18, -64, 0, 5, -20, -56]
[89, -97, -39, 40, -13, -54, 32, -48]
[77, -67, -42, 4, 4, 2, -30, -37]
[88, 117, 108, 10, 6, 61, 32, 76]
[101, 37, -25, 7, -6, -10, -7, 11]
[-71, 18, 12, -18, -3, 17, -43, -22]
[-50, -2, -29, -36, 5, 21, 48, -82]
[-71, -61, -50, 19, -4, -47, -36, 55]
[-95, -7, 29, 17, 11, 11, 57, 3]
[95, 35, 37, -24, 10, -10, 25, 86]
[-107, -3, -24, 10, -18, -7, -83, -17]
[80, 12, -3, -16, -3, 7, 31, -34]
[63, 79, 22, 16, 2, -5, -25, 46]
[11, -28, -25, -18, -7, -1, -2, -31]
[19, -31, -56, -7, -1, 2, -25, 1]
[-21, 37, 49, -6, 4, -26, 7, -6]
[-32, -42, -25, 15, -10, -19, -5, -9]
[37, 22, 2, -4, 2, 14, 15, 5]
[-4, -12, -4, -15, -13, -8, -38, -7]
[23, 8, -47, -11, 2, -9, -38, -6]
[47, -18, -25, 26, 16, 65, 53, 36]
[-15, 34, 70, 4, 1, -2, -9, -2]
[-26, -22, 3, 0, -1, -15, 1, -20]
[21, 34, -5, 15, 7, -20, -48, 75]
[-19, 33, 9, -11, 2, -10, -47, -36]
[-20, -53, -49, -14, -4, 3, 18, -25]
[12, 24, 8, 7, 0, 1, -11, 19]
[7, -13, 26, 6, 19, 44, 95, 12]
[-38, -82, -35, -9, -9, -17, -27, -45]
[10, 76, 0, 0, 5, 26, 15, 65]
[32, 15, 38, 7, -4, -22, -20, 27]
[-8, 9, -17, -11, -15, -34, -71, -24]
[-18, -42, -39, -8, 9, 18, 52, -30]
[-2, 55, 22, 20, 10, 15, 40, -59]
[14, -22, 3, 2, 1, -2, -33, 85]
[1, 3, 10, 15, 15, 22, 88, -8]
[-20, 34, 7, -11, -12, -25, -28, 13]
[-14, -53, -11, -12, 1, -25, -86, -58]
[5, 21, 3, 18, 24, 104, 122, 30]
[5, -9, -4, -10, -16, -35, -126, -50]
[-4, 23, 14, 0, 3, -14, -13, 13]
[-3, -4, 2, 2, 6, 3, 39, 34]
[-15, 7, 4, -1, -12, -16, -35, -11]
[-6, -6, 4, -6, 1, 3, -31, 2]
[-10, 16, 9, -1, -11, -34, -21, 2]
[8, -26, -14, -2, 5, 36, -6, 15]
[4, -3, -8, -10, -16, -55, -83, -27]
[-10, -14, 0, 3, 1, 23, 69, -7]
[1, 9, -4, 0, -11, -17, -46, 6]
[-15, -15, -9, -13, -10, -15, 43, 2]
[5, -22, -10, -1, 2, 12, 50, -7]
[29, 16, 10, -1, -7, -11, -38, -1]
[-24, 1, 1, -2, -4, 1, 13, 5]
[17, -17, -6, -6, -4, 5, -3, 12]
[28, -2, -3, -1, -1, -10, -20, -22]
[-38, -13, 1, 6, 3, -5, 6, -19]
[55, 20, 17, 9, 9, 19, 33, 32]
[-14, -8, 0, -1, 1, 3, 2, -22]
[-14, 10, 0, -1, 1, -19, -38, -11]
[-15, 6, 3, 3, 1, 12, 4, 7]
[-25, -7, 3, 0, 4, 24, -3, -3]
[-2, -12, -6, -3, -6, -21, -90, -20]
[-1, 3, -2, 0, -1, -2, 35, -8]
[21, 2, -1, -3, -7, -25, -53, -8]
[-5, -3, -13, 0, -2, 29, 11, 40]
[8, -18, 6, -8, -13, -27, -55, -16]
[1, -1, -46, -2, -1, 4, 11, -27]
[2, 27, 56, 4, 3, 7, 39, 6]
[-5, -1, -12, -3, -4, -15, -37, 3]
[-5, 10, 4, 2, 1, 0, 26, 9]
[4, -13, -8, 1, -1, 0, -6, 14]
[-12, -17, -14, -5, -2, 2, -11, -2]
[-39, -6, -1, -1, 0, -2, 10, -19]
[50, 16, 0, -3, -1, 6, 10, 28]
[18, 18, 14, 3, 2, -7, -20, -1]
[6, -23, -20, -2, 3, 7, 5, -4]
[-14, 11, 19, 1, -3, 1, 10, -10]
[-31, -12, -11, -1, -3, -4, -2, -3]
[7, 16, 12, 1, 1, -1, -15, -1]
