[-2, 0, 1, -1, -1, -6, 2, -1]
[3, 0, -3, -1, 1, 2, 1, 1]
[-1, 1, 1, -2, -1, -1, 0, -2]
[1, -2, -5, 0, -1, 0, 2, -1]
[-4, -2, 2, -2, -4, -4, -1, -2]
[0, 0, 0, -4, -5, -7, -18, -6]
[3, 2, 0, 4, 10, 5, 16, 8]
[1, -3, -1, -1, 3, 3, 3, 1]
[-2, -1, 1, -3, -3, -1, 1, 0]
[-1, 0, -1, 0, -1, 0, -4, -2]
[-1, 0, -2, 0, -1, -5, -5, -3]
[0, 1, -11, 0, -3, -2, -5, -2]
[3, 0, 21, -2, 1, 0, 3, 2]
[-1, 0, -5, -1, 1, 3, 12, 3]
[-1, -4, -1, -2, -3, -3, -9, -2]
[-2, -2, 3, 0, -1, 2, 5, 0]
[-3, -1, -9, -2, -3, -1, 0, -6]
[2, 1, 0, 2, 3, -1, -21, 4]
[3, 0, 1, -2, -3, -2, -6, -2]
[-1, 1, -2, -2, 0, -2, -8, 2]
[-1, 0, -4, -2, 0, -3, 1, 0]
[0, -1, 0, 0, -2, 0, 1, -1]
[0, -1, 0, -2, -4, -3, -7, -2]
[-2, 0, -3, 0, -1, 2, 11, -1]
[-1, -2, 0, -2, -2, -5, -9, 1]
[1, -1, 3, 0, 0, 4, 15, 0]
[-1, -2, -2, -1, -2, -1, -5, 0]
[0, 0, -1, 1, 1, -3, -3, -5]
[3, 2, -4, 0, -1, 2, 2, 3]
[-2, -1, 0, 0, -1, -5, 10, 0]
[-1, 0, -5, 0, 0, 4, -6, 1]
[5, 0, 5, 0, -2, 2, 0, -1]
[0, -9, -9, 0, -2, -1, 4, 0]
[-3, 8, -2, -3, -2, 0, -6, -1]
[1, 0, 2, 0, -1, -9, 17, 0]
[-1, 2, 2, 1, -1, 2, -5, -4]
[-2, -4, -4, -2, 4, 8, 17, 0]
[0, -4, 1, -1, -2, -11, -10, -4]
[0, 0, -4, 1, 2, -2, -17, 1]
[-1, -1, 0, -2, 2, 1, -20, 1]
[3, 3, 3, 2, -1, -5, -7, -1]
[0, -3, 3, 0, -2, 8, 10, -2]
[-4, -3, -7, -2, -5, -6, 0, -4]
[0, -5, -4, -3, -3, -4, 1, -3]
[-2, 2, 2, 0, -1, -2, -5, -2]
[1, -3, -4, 1, 1, -2, 1, 2]
[0, -2, 4, -1, 1, 1, -4, -2]
[0, 2, -4, -2, -1, -3, 8, 0]
[-1, 2, 10, 4, 0, 5, 13, -1]
[1, -1, -1, 1, 3, -5, -18, 1]
[-2, 2, 0, -3, 0, 3, 11, 1]
[1, -5, 0, -1, -2, -2, -19, -1]
[2, 0, -7, -4, -4, -13, -10, -2]
[0, -3, -2, 1, 2, 18, 28, 4]
[0, 0, 2, -3, -3, 8, -6, -2]
[-1, 2, -3, -2, -1, -10, -7, -2]
[-1, 2, -1, 1, 1, 3, 8, 1]
[-1, -1, -2, -2, -1, 7, 0, -3]
[1, -2, -8, -2, 0, -6, -10, -2]
[-3, 1, 1, -1, -1, -3, 11, -2]
[0, -1, -2, -2, -1, 1, -1, 3]
[1, 1, 2, -1, -1, -3, 3, -2]
[1, -2, 1, 0, 0, 2, 5, 3]
[-1, -2, 2, 2, 0, -1, 0, -4]
[0, 0, 1, -1, -1, -3, -14, -3]
[1, -1, -2, -2, 1, -1, 10, 1]
[-2, -1, 1, -2, -2, 0, 4, -2]
[-2, -1, 0, 0, 0, -3, -7, 2]
[-1, 1, -1, -2, -4, -4, 6, -1]
[0, -1, 2, 1, -2, -1, -5, -2]
[-1, -3, -5, 2, -1, 1, 1, -2]
[-1, 1, 2, -1, -3, 5, 2, -1]
[2, 1, -1, 1, 1, 3, -8, -2]
[1, -1, -4, -5, -3, -9, -9, 1]
[1, 0, 2, -1, -3, -1, 1, -1]
[0, -1, -3, -2, -3, -2, 3, 1]
[0, -3, -3, -1, 3, 4, 2, -1]
[-3, -1, 0, 1, 0, 1, 2, -1]
[-1, -2, -4, 0, -2, -4, -6, -1]
[-2, -1, -2, -2, -4, -3, 0, -1]
[-1, 0, 0, 1, 1, 8, 13, 3]
[1, 0, -2, -3, -4, -16, -17, 0]
[-3, 1, 4, 1, 4, 19, 36, 3]
[-1, -2, -12, -3, -2, -7, -9, -2]
[0, 0, 23, 1, -2, -9, -16, -3]
[-1, 0, -9, -2, 0, 6, 11, -2]
[-2, -1, 5, 1, -2, -7, -19, -3]
[-1, 0, -1, 1, 0, -4, 2, 2]
[1, -1, -8, -2, 0, 16, 16, 1]
[-2, -2, 1, 1, 0, -2, -3, -3]
[0, -1, -1, -2, -2, -8, -14, -2]
[0, 1, 4, 0, 3, 6, 24, 5]
[1, 1, -7, -1, -1, -7, -21, -1]
[0, -3, 0, 2, 0, 1, 5, -3]
[-4, 0, -3, -2, -2, -3, 0, 0]
[-1, -1, 2, -1, -2, 0, -1, -3]
[-2, 1, -4, 0, -1, -5, -6, -3]
[-3, -6, 0, -2, -1, 2, 10, -1]
[6, 2, -3, -1, -1, -7, -14, -1]
[-2, -1, 1, 2, 0, 0, -7, 0]
[0, 0, -1, 2, 3, 5, 11, 3]
[2, 1, -3, -1, 1, 1, -7, 2]
[0, -1, 1, 0, -1, -5, -3, -2]
[-1, -2, 2, 1, -2, 0, 4, -2]
[-2, -1, -2, -4, -4, -7, -7, -2]
[-2, 0, -4, -2, -2, 0, 8, 0]
[-1, -1, -1, 1, 2, 6, 5, 2]
[0, 0, -3, -2, -1, 4, -12, -1]
